Sensors' Acquisition [Hz]: Acc@26.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
09:58:46.903,,-18,-24,1062
09:58:46.941,,-17,-22,1062
09:58:46.979,,-18,-23,1063
09:58:47.017,,-18,-23,1063
09:58:47.055,,-19,-22,1063
09:58:47.093,,-16,-24,1061
09:58:47.131,,-18,-24,1063
09:58:47.169,,-17,-22,1062
09:58:47.207,,-17,-24,1062
09:58:47.245,,-17,-23,1063
09:58:47.283,,-17,-23,1062
09:58:47.321,,-17,-23,1062
09:58:47.359,,-18,-24,1062
09:58:47.397,,-17,-23,1062
09:58:47.435,,-17,-23,1062
09:58:47.473,,-17,-24,1062
09:58:47.511,,-9,-24,1058
09:58:47.549,,-26,-22,1064
09:58:47.587,,-19,-24,1065
09:58:47.625,,-15,-23,1062
09:58:47.663,,-18,-23,1064
09:58:47.701,,-17,-23,1063
09:58:47.739,,-18,-24,1062
09:58:47.777,,-19,-23,1063
09:58:47.815,,-17,-23,1062
09:58:47.853,,-18,-23,1062
09:58:47.891,,-19,-23,1063
09:58:47.929,,-18,-23,1062
09:58:47.967,,-17,-23,1062
09:58:48.005,,-18,-23,1063
09:58:48.043,,-18,-24,1062
09:58:48.081,,-17,-23,1062
09:58:48.119,,-18,-23,1064
09:58:48.157,,-17,-23,1062
09:58:48.195,,-18,-23,1063
09:58:48.233,,-18,-23,1064
09:58:48.271,,-17,-23,1061
09:58:48.309,,-18,-23,1062
09:58:48.347,,-19,-23,1063
09:58:48.385,,-16,-23,1062
09:58:48.423,,-19,-23,1064
09:58:48.461,,-17,-23,1061
09:58:48.499,,-19,-24,1063
09:58:48.537,,-17,-23,1063
09:58:48.575,,-18,-23,1062
09:58:48.613,,-18,-23,1063
09:58:48.651,,-17,-23,1062
09:58:48.689,,-18,-24,1062
09:58:48.727,,-18,-24,1063
09:58:48.765,,-17,-24,1062
09:58:48.803,,-18,-23,1062
09:58:48.841,,-17,-23,1062
09:58:48.879,,-17,-23,1062
09:58:48.917,,-17,-23,1062
09:58:48.955,,-19,-23,1064
09:58:48.993,,-17,-23,1061
09:58:49.031,,-18,-24,1062
09:58:49.069,,-17,-23,1063
09:58:49.107,,-18,-23,1062
09:58:49.145,,-18,-23,1062
09:58:49.183,,-16,-23,1060
09:58:49.221,,-19,-23,1065
09:58:49.259,,-18,-23,1061
09:58:49.297,,-17,-23,1061
09:58:49.335,,-18,-24,1063
09:58:49.373,,-18,-24,1063
09:58:49.411,,-17,-23,1062
09:58:49.449,,-18,-23,1062
09:58:49.487,,-18,-23,1063
